TEsubFam,X1,X2,TEFam,class,fam,count,age1.curated,is.age.curated,Hmark,mean_odds,combo_fisher,mean_combo
MamGypsy2-LTR,1.44170803820828,-0.724188743004723,LTR/Gypsy,LTR,Gypsy,904,167,No,H3K36me3,0.926681022334581,1,-6.41147673301669
MamGypsy2-LTR,1.44170803820828,-0.724188743004723,LTR/Gypsy,LTR,Gypsy,904,167,No,H3K4me1,1.0640792066596,1,-0.632321705718978
MamGypsy2-LTR,1.44170803820828,-0.724188743004723,LTR/Gypsy,LTR,Gypsy,904,167,No,H3K4me3,0.227852796280451,1,-8.86080194055898
MamGypsy2-LTR,1.44170803820828,-0.724188743004723,LTR/Gypsy,LTR,Gypsy,904,167,No,H3K9me3,1.80466849178131,1,-3.3991254245456
MamRep1151,1.96535220578926,-2.55494755606802,LTR?,LTR,,1257,124,No,H3K27ac,5.16913777772247,1,-5.6538907860262
MamRep1151,1.96535220578926,-2.55494755606802,LTR?,LTR,,1257,124,No,H3K27me3,112.261302780072,1,-0.824625605153008
MamRep1151,1.96535220578926,-2.55494755606802,LTR?,LTR,,1257,124,No,H3K36me3,61.9392991096847,1,-5.36930372400577
MamRep1151,1.96535220578926,-2.55494755606802,LTR?,LTR,,1257,124,No,H3K4me1,22.9912354712597,1,-6.70487929047023
MamRep1151,1.96535220578926,-2.55494755606802,LTR?,LTR,,1257,124,No,H3K4me3,9.3382850170082,1,-8.01081579841699
MamRep1151,1.96535220578926,-2.55494755606802,LTR?,LTR,,1257,124,No,H3K9me3,164.551166224233,1,-3.51349475169089
MamRep137,3.44926132220628,-2.88481328887213,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2459,180,Theria,H3K27ac,0.671476546964384,1,-2.50322719136555
MamRep137,3.44926132220628,-2.88481328887213,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2459,180,Theria,H3K27me3,0.846290504801852,1,-2.18803237255548
MamRep137,3.44926132220628,-2.88481328887213,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2459,180,Theria,H3K36me3,1.74964121752706,0,4.29289661820989
MamRep137,3.44926132220628,-2.88481328887213,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2459,180,Theria,H3K4me1,0.978924917671734,0.0145885762492632,-0.70309316378852
MamRep137,3.44926132220628,-2.88481328887213,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2459,180,Theria,H3K4me3,0.196175524577685,1,-22.8730984507425
MamRep137,3.44926132220628,-2.88481328887213,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2459,180,Theria,H3K9me3,0.738355453663328,1,-10.9852415853487
MamRep1527,0.787949309320612,-2.03639348190648,LTR,LTR,,1265,163,No,H3K27ac,0.409133364187916,1,-7.12127608911139
MamRep1527,0.787949309320612,-2.03639348190648,LTR,LTR,,1265,163,No,H3K27me3,1.17237680828275,1,-1.32462362458161
MamRep1527,0.787949309320612,-2.03639348190648,LTR,LTR,,1265,163,No,H3K36me3,0.575833193898658,1,-11.4578896329842
MamRep1527,0.787949309320612,-2.03639348190648,LTR,LTR,,1265,163,No,H3K4me1,0.603212726261257,1,-4.80114859704942
MamRep1527,0.787949309320612,-2.03639348190648,LTR,LTR,,1265,163,No,H3K4me3,0.207321390870677,1,-12.2161901918713
MamRep1527,0.787949309320612,-2.03639348190648,LTR,LTR,,1265,163,No,H3K9me3,1.33116054950599,1,-2.59034269642707
MamRep1879,0.903365737841506,0.812187473639158,DNA/hAT-Tip100?,DNA,hAT-Tip100?,1484,105,Eutheria,H3K27ac,4.9421239223818,0,4.2273458742715
MamRep1879,0.903365737841506,0.812187473639158,DNA/hAT-Tip100?,DNA,hAT-Tip100?,1484,105,Eutheria,H3K27me3,21.424450775073,2.41199758938619e-238,2.83623122368184
MamRep1879,0.903365737841506,0.812187473639158,DNA/hAT-Tip100?,DNA,hAT-Tip100?,1484,105,Eutheria,H3K36me3,9.53187964834088,1,-2.09368281544123
MamRep1879,0.903365737841506,0.812187473639158,DNA/hAT-Tip100?,DNA,hAT-Tip100?,1484,105,Eutheria,H3K4me1,7.17436964005907,0,3.53952582591468
MamRep1879,0.903365737841506,0.812187473639158,DNA/hAT-Tip100?,DNA,hAT-Tip100?,1484,105,Eutheria,H3K4me3,8.92312527570802,0,7.17723286097396
MamRep1879,0.903365737841506,0.812187473639158,DNA/hAT-Tip100?,DNA,hAT-Tip100?,1484,105,Eutheria,H3K9me3,24.8059045077331,1,-1.84064189593108
MamRep1894,2.39590911292263,-0.69076207662124,DNA/hAT,DNA,hAT,686,105,Eutheria,H3K27ac,0.811304472097861,1,-0.425867849373608
MamRep1894,2.39590911292263,-0.69076207662124,DNA/hAT,DNA,hAT,686,105,Eutheria,H3K27me3,2.28150579902729,0.999992842890395,0.0327802251254304
MamRep1894,2.39590911292263,-0.69076207662124,DNA/hAT,DNA,hAT,686,105,Eutheria,H3K36me3,1.47176444865693,1,-0.634547995334047
MamRep1894,2.39590911292263,-0.69076207662124,DNA/hAT,DNA,hAT,686,105,Eutheria,H3K4me1,1.28461484430004,0.999999982479179,-0.00261759750656933
MamRep1894,2.39590911292263,-0.69076207662124,DNA/hAT,DNA,hAT,686,105,Eutheria,H3K4me3,0.208918427497794,1,-7.8187600241577
MamRep1894,2.39590911292263,-0.69076207662124,DNA/hAT,DNA,hAT,686,105,Eutheria,H3K9me3,2.85184738322548,1,-0.742139131370126
MamRep38,3.55284927018009,-1.85450159135723,DNA/hAT,DNA,hAT,2128,105,Eutheria,H3K27ac,3.02317925320337,2.65271432267445e-65,1.60083664248291
MamRep38,3.55284927018009,-1.85450159135723,DNA/hAT,DNA,hAT,2128,105,Eutheria,H3K27me3,16.2185274151914,6.90511581137383e-09,0.453128450389305
MamRep38,3.55284927018009,-1.85450159135723,DNA/hAT,DNA,hAT,2128,105,Eutheria,H3K36me3,9.23004036647112,1,-0.557653046967662
MamRep38,3.55284927018009,-1.85450159135723,DNA/hAT,DNA,hAT,2128,105,Eutheria,H3K4me1,5.21040392358959,1.08530745304985e-106,1.34879919701001
MamRep38,3.55284927018009,-1.85450159135723,DNA/hAT,DNA,hAT,2128,105,Eutheria,H3K4me3,1.60668834654771,1,-7.55104396912269
MamRep38,3.55284927018009,-1.85450159135723,DNA/hAT,DNA,hAT,2128,105,Eutheria,H3K9me3,23.23106927023,1,-1.78088930498666
MamRep4096,1.02190955661726,0.135975982623377,DNA/hAT-Tip100,DNA,hAT-Tip100,1259,105,Eutheria,H3K27ac,1.10940759807189,8.83479050388063e-35,0.205076766181487
MamRep4096,1.02190955661726,0.135975982623377,DNA/hAT-Tip100,DNA,hAT-Tip100,1259,105,Eutheria,H3K27me3,1.93143059672292,6.59771151925637e-46,0.664220472398042
MamRep4096,1.02190955661726,0.135975982623377,DNA/hAT-Tip100,DNA,hAT-Tip100,1259,105,Eutheria,H3K36me3,0.613598355929409,1,-11.8803851325073
MamRep4096,1.02190955661726,0.135975982623377,DNA/hAT-Tip100,DNA,hAT-Tip100,1259,105,Eutheria,H3K4me1,1.23546386446185,3.11029929282409e-36,0.323474841908749
MamRep4096,1.02190955661726,0.135975982623377,DNA/hAT-Tip100,DNA,hAT-Tip100,1259,105,Eutheria,H3K4me3,0.472492805621758,1,-2.56067456382099
MamRep4096,1.02190955661726,0.135975982623377,DNA/hAT-Tip100,DNA,hAT-Tip100,1259,105,Eutheria,H3K9me3,1.24909120947187,1,-6.34831289164079
MamRep434,4.12444126476491,-1.43345401677036,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2112,180,Theria,H3K27ac,0.930062989143414,0.821046734564318,-0.603341260502742
MamRep434,4.12444126476491,-1.43345401677036,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2112,180,Theria,H3K27me3,1.07294467001513,0.377164878811371,-1.91519814628748
MamRep434,4.12444126476491,-1.43345401677036,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2112,180,Theria,H3K36me3,0.694123368959911,1,-5.81232661029032
MamRep434,4.12444126476491,-1.43345401677036,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2112,180,Theria,H3K4me1,1.13960841245754,1.12609920962794e-104,-0.440565456440018
MamRep434,4.12444126476491,-1.43345401677036,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2112,180,Theria,H3K4me3,0.299963508261467,1,-11.2679911782876
MamRep434,4.12444126476491,-1.43345401677036,DNA/TcMar-Tigger,DNA,TcMar-Tigger,2112,180,Theria,H3K9me3,0.824186513817894,1,-12.6996596055808
MamRep488,0.86024868899057,0.861995058795624,DNA/hAT-Tip100,DNA,hAT-Tip100,494,105,Eutheria,H3K27ac,1.3270590866961,4.04390599567198e-29,0.364559176376417
MamRep488,0.86024868899057,0.861995058795624,DNA/hAT-Tip100,DNA,hAT-Tip100,494,105,Eutheria,H3K27me3,3.26041129644457,1.53593820628932e-05,0.483520033295678
MamRep488,0.86024868899057,0.861995058795624,DNA/hAT-Tip100,DNA,hAT-Tip100,494,105,Eutheria,H3K36me3,1.31487353872176,1,-4.5914300107372
MamRep488,0.86024868899057,0.861995058795624,DNA/hAT-Tip100,DNA,hAT-Tip100,494,105,Eutheria,H3K4me1,1.8755834383624,1.96802552845334e-82,1.03279341343117
MamRep488,0.86024868899057,0.861995058795624,DNA/hAT-Tip100,DNA,hAT-Tip100,494,105,Eutheria,H3K4me3,1.33548162819922,0.0553456425936674,0.183714076299561
MamRep488,0.86024868899057,0.861995058795624,DNA/hAT-Tip100,DNA,hAT-Tip100,494,105,Eutheria,H3K9me3,3.16180804366301,1,-1.62717876784454
MamRep605,3.51379557671204,-2.88898113064698,LTR?,LTR,,3545,158,No,H3K27ac,1.51157983302991,1,-0.660036743083739
MamRep605,3.51379557671204,-2.88898113064698,LTR?,LTR,,3545,158,No,H3K27me3,12.9375537265238,1,-1.93167617571221
MamRep605,3.51379557671204,-2.88898113064698,LTR?,LTR,,3545,158,No,H3K36me3,7.70177893919131,3.41167778976257e-27,0.192517736000783
MamRep605,3.51379557671204,-2.88898113064698,LTR?,LTR,,3545,158,No,H3K4me1,3.47086160176478,2.96030176924682e-21,-0.0120894132620917
MamRep605,3.51379557671204,-2.88898113064698,LTR?,LTR,,3545,158,No,H3K4me3,1.34976826194633,1,-12.1559144470012
MamRep605,3.51379557671204,-2.88898113064698,LTR?,LTR,,3545,158,No,H3K9me3,18.8396107535382,1,-5.644766202786
MamRep605b,3.63477454476982,-2.81688722945766,LTR?,LTR,,2373,159,No,H3K27ac,1.739427104011,0.000112257106047817,0.380551505963248
MamRep605b,3.63477454476982,-2.81688722945766,LTR?,LTR,,2373,159,No,H3K27me3,9.95350887529591,1,-0.937301756714126
MamRep605b,3.63477454476982,-2.81688722945766,LTR?,LTR,,2373,159,No,H3K36me3,6.20259143794484,3.59662007291097e-115,0.63277990511338
MamRep605b,3.63477454476982,-2.81688722945766,LTR?,LTR,,2373,159,No,H3K4me1,3.20206847091285,1.48936252571633e-96,0.591092332770848
MamRep605b,3.63477454476982,-2.81688722945766,LTR?,LTR,,2373,159,No,H3K4me3,1.14922958072319,1,-11.4188251138299
MamRep605b,3.63477454476982,-2.81688722945766,LTR?,LTR,,2373,159,No,H3K9me3,13.7719651409611,1,-5.51552800613229
MamRTE1,4.01873841455035,-3.15451769042281,LINE/RTE-BovB,LINE,RTE-BovB,8819,171,No,H3K27ac,2.31721572861058,5.92494124902665e-131,0.508497253798043
MamRTE1,4.01873841455035,-3.15451769042281,LINE/RTE-BovB,LINE,RTE-BovB,8819,171,No,H3K27me3,25.4371048711352,0.0401378181552661,0.594107068419067
MamRTE1,4.01873841455035,-3.15451769042281,LINE/RTE-BovB,LINE,RTE-BovB,8819,171,No,H3K36me3,14.7707939812077,2.63114452025875e-11,0.901053856911978
MamRTE1,4.01873841455035,-3.15451769042281,LINE/RTE-BovB,LINE,RTE-BovB,8819,171,No,H3K4me1,6.62337630289816,0,2.60002983152418
MamRTE1,4.01873841455035,-3.15451769042281,LINE/RTE-BovB,LINE,RTE-BovB,8819,171,No,H3K4me3,3.75129440226786,0.999999999916899,-3.31178204710775
MamRTE1,4.01873841455035,-3.15451769042281,LINE/RTE-BovB,LINE,RTE-BovB,8819,171,No,H3K9me3,34.5049678818644,1,-8.97366869732332
MamRTE2,-1.24820948557466,2.60465842352508,LINE/RTE-BovB,LINE,RTE-BovB,49,152,No,H3K27ac,1.11946024549579,1,-0.123102110312803
MamRTE2,-1.24820948557466,2.60465842352508,LINE/RTE-BovB,LINE,RTE-BovB,49,152,No,H3K27me3,18.3321748717004,1,0.211233512335714
MamRTE2,-1.24820948557466,2.60465842352508,LINE/RTE-BovB,LINE,RTE-BovB,49,152,No,H3K36me3,9.96595804607912,1,-0.204365946807803
MamRTE2,-1.24820948557466,2.60465842352508,LINE/RTE-BovB,LINE,RTE-BovB,49,152,No,H3K4me1,4.21271773075679,1,0.0657233889106253
MamRTE2,-1.24820948557466,2.60465842352508,LINE/RTE-BovB,LINE,RTE-BovB,49,152,No,H3K4me3,1.60874225085192,1,0.00376523097632644
MamRTE2,-1.24820948557466,2.60465842352508,LINE/RTE-BovB,LINE,RTE-BovB,49,152,No,H3K9me3,26.4210474226015,1,-0.0184326527733441
MamSINE1,3.93075450782141,-3.11006421878661,SINE/tRNA-RTE,SINE,tRNA-RTE,5836,178,No,H3K27ac,1.0448558849196,1.55104013707721e-189,0.0323346840654134
MamSINE1,3.93075450782141,-3.11006421878661,SINE/tRNA-RTE,SINE,tRNA-RTE,5836,178,No,H3K27me3,1.02517662966004,3.13702144750632e-213,-0.339406673163638
MamSINE1,3.93075450782141,-3.11006421878661,SINE/tRNA-RTE,SINE,tRNA-RTE,5836,178,No,H3K36me3,1.26102545330192,1.01068293321325e-282,1.11206972231862
MamSINE1,3.93075450782141,-3.11006421878661,SINE/tRNA-RTE,SINE,tRNA-RTE,5836,178,No,H3K4me1,1.42611065855541,0,4.9965977965527
MamSINE1,3.93075450782141,-3.11006421878661,SINE/tRNA-RTE,SINE,tRNA-RTE,5836,178,No,H3K4me3,0.342756250240259,1,-22.9894286087869
MamSINE1,3.93075450782141,-3.11006421878661,SINE/tRNA-RTE,SINE,tRNA-RTE,5836,178,No,H3K9me3,0.540616887501877,1,-21.6549060148266
MamTip1,1.3763837655482,1.50173785669022,DNA/hAT-Tip100,DNA,hAT-Tip100,756,105,Eutheria,H3K27ac,1.19093182978026,3.83274126710183e-14,0.155652349626502
MamTip1,1.3763837655482,1.50173785669022,DNA/hAT-Tip100,DNA,hAT-Tip100,756,105,Eutheria,H3K27me3,2.70811940383146,5.40524316026512e-10,0.364186429048455
MamTip1,1.3763837655482,1.50173785669022,DNA/hAT-Tip100,DNA,hAT-Tip100,756,105,Eutheria,H3K36me3,1.28577461412279,1,-2.64016080667093
MamTip1,1.3763837655482,1.50173785669022,DNA/hAT-Tip100,DNA,hAT-Tip100,756,105,Eutheria,H3K4me1,1.44533317372855,0.0393495280860946,0.148884918858739
MamTip1,1.3763837655482,1.50173785669022,DNA/hAT-Tip100,DNA,hAT-Tip100,756,105,Eutheria,H3K4me3,0.439085424688066,1,-2.12458152348816
MamTip1,1.3763837655482,1.50173785669022,DNA/hAT-Tip100,DNA,hAT-Tip100,756,105,Eutheria,H3K9me3,2.7046047199558,1,-2.11663841444019
MamTip1b,1.32848381842466,1.79897737082728,DNA/hAT-Tip100,DNA,hAT-Tip100,440,105,Eutheria,H3K27ac,1.23181737720186,0.00188608837917406,0.165728653746441
MamTip1b,1.32848381842466,1.79897737082728,DNA/hAT-Tip100,DNA,hAT-Tip100,440,105,Eutheria,H3K27me3,3.08026305547757,0.00525536718195302,0.336187965951603
MamTip1b,1.32848381842466,1.79897737082728,DNA/hAT-Tip100,DNA,hAT-Tip100,440,105,Eutheria,H3K36me3,1.65580731952102,1,-0.903597189708029
MamTip1b,1.32848381842466,1.79897737082728,DNA/hAT-Tip100,DNA,hAT-Tip100,440,105,Eutheria,H3K4me1,1.55078815824538,0.089546633070014,0.205408251974555
MamTip1b,1.32848381842466,1.79897737082728,DNA/hAT-Tip100,DNA,hAT-Tip100,440,105,Eutheria,H3K4me3,0.455361134365907,1,-1.78103280897776
MamTip1b,1.32848381842466,1.79897737082728,DNA/hAT-Tip100,DNA,hAT-Tip100,440,105,Eutheria,H3K9me3,3.37825123541535,1,-1.56608006331972
MamTip2,3.44938893245301,-3.27857433106738,DNA/hAT-Tip100,DNA,hAT-Tip100,5239,180,Theria,H3K27ac,0.915693924968314,0.999954940225157,-0.559952592993
MamTip2,3.44938893245301,-3.27857433106738,DNA/hAT-Tip100,DNA,hAT-Tip100,5239,180,Theria,H3K27me3,1.29434487398014,0,4.21089556383356
MamTip2,3.44938893245301,-3.27857433106738,DNA/hAT-Tip100,DNA,hAT-Tip100,5239,180,Theria,H3K36me3,0.465322380120596,1,-22.5770009595178
MamTip2,3.44938893245301,-3.27857433106738,DNA/hAT-Tip100,DNA,hAT-Tip100,5239,180,Theria,H3K4me1,1.04635823640479,2.73045223861957e-103,-0.0355201742549499
MamTip2,3.44938893245301,-3.27857433106738,DNA/hAT-Tip100,DNA,hAT-Tip100,5239,180,Theria,H3K4me3,0.279885392840775,1,-31.3164193475381
MamTip2,3.44938893245301,-3.27857433106738,DNA/hAT-Tip100,DNA,hAT-Tip100,5239,180,Theria,H3K9me3,0.498721149245766,1,-22.0018073749486
MamTip2b,3.23311020509566,-3.5035970582209,DNA/hAT-Tip100,DNA,hAT-Tip100,6730,180,Theria,H3K27ac,0.843296029108366,1,-1.06051084152963
MamTip2b,3.23311020509566,-3.5035970582209,DNA/hAT-Tip100,DNA,hAT-Tip100,6730,180,Theria,H3K27me3,1.2954005539551,0,5.93077921520788
MamTip2b,3.23311020509566,-3.5035970582209,DNA/hAT-Tip100,DNA,hAT-Tip100,6730,180,Theria,H3K36me3,0.408617525243377,1,-31.0877546485227
MamTip2b,3.23311020509566,-3.5035970582209,DNA/hAT-Tip100,DNA,hAT-Tip100,6730,180,Theria,H3K4me1,0.955533678354319,0.000261156086494945,-0.47706703975753
MamTip2b,3.23311020509566,-3.5035970582209,DNA/hAT-Tip100,DNA,hAT-Tip100,6730,180,Theria,H3K4me3,0.216150830989196,1,-46.2556065157833
MamTip2b,3.23311020509566,-3.5035970582209,DNA/hAT-Tip100,DNA,hAT-Tip100,6730,180,Theria,H3K9me3,0.436160310572904,1,-28.235116975843
MamTip3,1.24770193542806,-0.539523627975575,DNA/hAT-Tip100,DNA,hAT-Tip100,1155,105,Eutheria,H3K27ac,0.746847061523649,1,-0.853525892168363
MamTip3,1.24770193542806,-0.539523627975575,DNA/hAT-Tip100,DNA,hAT-Tip100,1155,105,Eutheria,H3K27me3,1.61731036898995,1,-0.3013795035321
MamTip3,1.24770193542806,-0.539523627975575,DNA/hAT-Tip100,DNA,hAT-Tip100,1155,105,Eutheria,H3K36me3,0.824252987321255,1,-6.76382322471413
MamTip3,1.24770193542806,-0.539523627975575,DNA/hAT-Tip100,DNA,hAT-Tip100,1155,105,Eutheria,H3K4me1,0.995272330604411,1,-0.41671826122453
MamTip3,1.24770193542806,-0.539523627975575,DNA/hAT-Tip100,DNA,hAT-Tip100,1155,105,Eutheria,H3K4me3,0.288513990707952,1,-7.09199041134878
MamTip3,1.24770193542806,-0.539523627975575,DNA/hAT-Tip100,DNA,hAT-Tip100,1155,105,Eutheria,H3K9me3,1.88483634500936,1,-1.72003543827897
MamTip3B,1.07624180940733,0.351578100709843,DNA/hAT-Tip100,DNA,hAT-Tip100,824,105,Eutheria,H3K27ac,0.786430349849312,1,-0.583856860898958
MamTip3B,1.07624180940733,0.351578100709843,DNA/hAT-Tip100,DNA,hAT-Tip100,824,105,Eutheria,H3K27me3,1.67094372991268,1,-0.362327858020283
MamTip3B,1.07624180940733,0.351578100709843,DNA/hAT-Tip100,DNA,hAT-Tip100,824,105,Eutheria,H3K36me3,0.80546812050033,1,-7.44543977932645
MamTip3B,1.07624180940733,0.351578100709843,DNA/hAT-Tip100,DNA,hAT-Tip100,824,105,Eutheria,H3K4me1,1.02340651048493,1,-0.391577942468938
MamTip3B,1.07624180940733,0.351578100709843,DNA/hAT-Tip100,DNA,hAT-Tip100,824,105,Eutheria,H3K4me3,0.355213719154312,1,-3.85168043085518
MamTip3B,1.07624180940733,0.351578100709843,DNA/hAT-Tip100,DNA,hAT-Tip100,824,105,Eutheria,H3K9me3,1.78429313107243,1,-3.03912057403788
MARE10,-1.09139958842266,3.0647575667183,DNA/TcMar-Tigger,DNA,TcMar-Tigger,79,230,Mammalia,H3K27ac,1.26194792569014,1,0.00546960468823142
MARE10,-1.09139958842266,3.0647575667183,DNA/TcMar-Tigger,DNA,TcMar-Tigger,79,230,Mammalia,H3K27me3,12.5153082352988,0.999999999999037,0.488079087284046
MARE10,-1.09139958842266,3.0647575667183,DNA/TcMar-Tigger,DNA,TcMar-Tigger,79,230,Mammalia,H3K36me3,6.78726145495448,1,-0.167215965836335
MARE10,-1.09139958842266,3.0647575667183,DNA/TcMar-Tigger,DNA,TcMar-Tigger,79,230,Mammalia,H3K4me1,3.43479379269723,0.999987140781696,0.264942734515879
MARE10,-1.09139958842266,3.0647575667183,DNA/TcMar-Tigger,DNA,TcMar-Tigger,79,230,Mammalia,H3K4me3,1.20165633834198,1,-0.0253185868598826
MARE10,-1.09139958842266,3.0647575667183,DNA/TcMar-Tigger,DNA,TcMar-Tigger,79,230,Mammalia,H3K9me3,17.212564850374,1,-0.135185315346076
MARE4,1.21658885263822,2.50849030435801,DNA/hAT-Tip100,DNA,hAT-Tip100,308,180,Theria,H3K27ac,1.22788348754924,0.0011719080492894,0.195814069586663
MARE4,1.21658885263822,2.50849030435801,DNA/hAT-Tip100,DNA,hAT-Tip100,308,180,Theria,H3K27me3,4.49946822683724,0.000138818432214892,0.657106217789084
MARE4,1.21658885263822,2.50849030435801,DNA/hAT-Tip100,DNA,hAT-Tip100,308,180,Theria,H3K36me3,2.3578963514677,1,-0.644836629651222
MARE4,1.21658885263822,2.50849030435801,DNA/hAT-Tip100,DNA,hAT-Tip100,308,180,Theria,H3K4me1,2.29828913965676,2.48551808964186e-85,1.34929080132208
MARE4,1.21658885263822,2.50849030435801,DNA/hAT-Tip100,DNA,hAT-Tip100,308,180,Theria,H3K4me3,0.509263921095223,1,-1.2363777446039
MARE4,1.21658885263822,2.50849030435801,DNA/hAT-Tip100,DNA,hAT-Tip100,308,180,Theria,H3K9me3,5.0811496124579,1,-1.63087506307293
MARE6,0.474213128244171,2.00101993854967,LINE/L1-Tx1,LINE,L1-Tx1,189,165,No,H3K27ac,0.921507180451009,1,-0.395326216462657
MARE6,0.474213128244171,2.00101993854967,LINE/L1-Tx1,LINE,L1-Tx1,189,165,No,H3K27me3,4.78776132509775,1,-0.0185171721219949
MARE6,0.474213128244171,2.00101993854967,LINE/L1-Tx1,LINE,L1-Tx1,189,165,No,H3K36me3,2.51516068513115,1,-1.45315232287061
MARE6,0.474213128244171,2.00101993854967,LINE/L1-Tx1,LINE,L1-Tx1,189,165,No,H3K4me1,1.60675142021876,1,-0.160804472138258
MARE6,0.474213128244171,2.00101993854967,LINE/L1-Tx1,LINE,L1-Tx1,189,165,No,H3K4me3,0.452962926229736,1,-1.25303150833378
MARE6,0.474213128244171,2.00101993854967,LINE/L1-Tx1,LINE,L1-Tx1,189,165,No,H3K9me3,6.30883070412915,1,-0.737219437288523
MARE8,-0.0975163805382012,3.44085558839084,DNA,DNA,,218,230,Mammalia,H3K27ac,1.81197020283592,6.48366284443779e-87,1.11256628471876
MARE8,-0.0975163805382012,3.44085558839084,DNA,DNA,,218,230,Mammalia,H3K27me3,5.88198933353534,0.325087305776133,0.561041961871171
MARE8,-0.0975163805382012,3.44085558839084,DNA,DNA,,218,230,Mammalia,H3K36me3,3.00804497477892,1,-0.37505407515065
MARE8,-0.0975163805382012,3.44085558839084,DNA,DNA,,218,230,Mammalia,H3K4me1,3.0951246869656,2.18677967037398e-181,2.65792536784964
MARE8,-0.0975163805382012,3.44085558839084,DNA,DNA,,218,230,Mammalia,H3K4me3,0.865644634255647,1,-0.265441278129934
MARE8,-0.0975163805382012,3.44085558839084,DNA,DNA,,218,230,Mammalia,H3K9me3,6.95681875337583,1,-1.1642116655417
MARNA,4.01220723914004,-2.88306352780772,DNA/TcMar-Mariner,DNA,TcMar-Mariner,3156,105,Eutheria,H3K27ac,0.781353246776897,1,-1.7148632705033
MARNA,4.01220723914004,-2.88306352780772,DNA/TcMar-Mariner,DNA,TcMar-Mariner,3156,105,Eutheria,H3K27me3,0.856165232839587,1,-2.93175031531935
MARNA,4.01220723914004,-2.88306352780772,DNA/TcMar-Mariner,DNA,TcMar-Mariner,3156,105,Eutheria,H3K36me3,1.13520013474473,1.41137598002134e-99,0.07084093687859
MARNA,4.01220723914004,-2.88306352780772,DNA/TcMar-Mariner,DNA,TcMar-Mariner,3156,105,Eutheria,H3K4me1,1.02708543919366,1.70844662017871e-105,-0.91113455386213
MARNA,4.01220723914004,-2.88306352780772,DNA/TcMar-Mariner,DNA,TcMar-Mariner,3156,105,Eutheria,H3K4me3,0.299653785790649,1,-16.2159843125915
MARNA,4.01220723914004,-2.88306352780772,DNA/TcMar-Mariner,DNA,TcMar-Mariner,3156,105,Eutheria,H3K9me3,0.580178006758126,1,-18.6862572930183
MER101,1.13356300100217,-1.68967090483187,LTR/ERV1,LTR,ERV1,313,74,No,H3K27ac,1.95938736687103,1,-4.11105372645663
MER101,1.13356300100217,-1.68967090483187,LTR/ERV1,LTR,ERV1,313,74,No,H3K27me3,28.0777374599531,1,-0.31047700521663
MER101,1.13356300100217,-1.68967090483187,LTR/ERV1,LTR,ERV1,313,74,No,H3K36me3,15.1525317963522,1,-2.63778317351394
MER101,1.13356300100217,-1.68967090483187,LTR/ERV1,LTR,ERV1,313,74,No,H3K4me1,5.85301680366461,1,-4.16506379724378
MER101,1.13356300100217,-1.68967090483187,LTR/ERV1,LTR,ERV1,313,74,No,H3K4me3,3.43140501421857,1,-1.9222105111224
MER101,1.13356300100217,-1.68967090483187,LTR/ERV1,LTR,ERV1,313,74,No,H3K9me3,48.5836529597631,1.04512511364125e-266,3.8876844402616
MER101-int,1.26628726282185,-2.46851606840211,LTR/ERV1,LTR,ERV1,727,106,No,H3K27ac,2.42532765410786,1,-4.8486611616262
MER101-int,1.26628726282185,-2.46851606840211,LTR/ERV1,LTR,ERV1,727,106,No,H3K27me3,36.3610108860987,1,-0.344416479649558
MER101-int,1.26628726282185,-2.46851606840211,LTR/ERV1,LTR,ERV1,727,106,No,H3K36me3,19.6824697408361,1,-1.87428578352479
MER101-int,1.26628726282185,-2.46851606840211,LTR/ERV1,LTR,ERV1,727,106,No,H3K4me1,7.47586539428588,1,-4.85543929610162
MER101-int,1.26628726282185,-2.46851606840211,LTR/ERV1,LTR,ERV1,727,106,No,H3K4me3,4.44053627418671,1,-1.89676591315641
MER101-int,1.26628726282185,-2.46851606840211,LTR/ERV1,LTR,ERV1,727,106,No,H3K9me3,63.0772993550003,1.31528400086829e-292,4.92824012558443
MER101B,0.185877241001403,0.759412929733876,LTR/ERV1,LTR,ERV1,253,105,No,H3K27ac,0.526706042522631,1,-1.99552370841195
MER101B,0.185877241001403,0.759412929733876,LTR/ERV1,LTR,ERV1,253,105,No,H3K27me3,3.46880350474243,1,-0.433862055505205
MER101B,0.185877241001403,0.759412929733876,LTR/ERV1,LTR,ERV1,253,105,No,H3K36me3,1.80686324325957,1,-3.61621484095193
MER101B,0.185877241001403,0.759412929733876,LTR/ERV1,LTR,ERV1,253,105,No,H3K4me1,0.987749981036723,1,-2.86479779803726
MER101B,0.185877241001403,0.759412929733876,LTR/ERV1,LTR,ERV1,253,105,No,H3K4me3,0.390926948666087,1,-1.87269449610579
