"","TEsubFam","X1","X2"
"MLT1N2-int","MLT1N2-int",-1.58559641365352,2.54966485418895
"MLT1O","MLT1O",2.87127710958155,-3.7204285775977
"MLT2A1","MLT2A1",1.04202790947092,-4.39179345912756
"MLT2A2","MLT2A2",0.743294109539851,-4.94222895181541
"MLT2B1","MLT2B1",0.785906558413188,-4.90183133589353
"MLT2B2","MLT2B2",1.15298655044351,-3.3686978539073
"MLT2B3","MLT2B3",1.01056050100839,-4.44368730193539
"MLT2B4","MLT2B4",1.24231780330213,-4.01060126415911
"MLT2B5","MLT2B5",0.894912109836204,-0.94445306094009
"MLT2C1","MLT2C1",2.12585843984683,-3.16052112106664
"MLT2C2","MLT2C2",1.78603202585164,-2.81832437550883
"MLT2D","MLT2D",1.3961893677115,-4.02709994736416
"MLT2E","MLT2E",0.962861020243862,0.125274147377357
"MLT2F","MLT2F",1.05227397328145,-2.36847776845106
"MST-int","MST-int",-4.08427101078833,1.51296652009826
"MSTA","MSTA",-4.71003738790021,1.02377628766164
"MSTA-int","MSTA-int",-4.7180238601851,1.01404152458678
"MSTA1","MSTA1",1.48504498058412,0.140900745454756
"MSTA1-int","MSTA1-int",-2.3685689111905,3.10458618553163
"MSTB","MSTB",1.15452425076233,-4.21206863212955
"MSTB-int","MSTB-int",-4.31034422968243,1.35745162083451
"MSTB1","MSTB1",1.18190450453364,-4.25080298107003
"MSTB1-int","MSTB1-int",-4.07833726982694,1.56354789033381
"MSTB2","MSTB2",2.13817973395883,-2.70016678312243
"MSTB2-int","MSTB2-int",-3.94526453056581,1.84326020104389
"MSTC","MSTC",2.05091079243724,-2.93907086311132
"MSTC-int","MSTC-int",-4.07665751370756,1.82470604327807
"MSTD","MSTD",1.17356749949682,-4.56539015078121
"MSTD-int","MSTD-int",-4.10307697930822,1.85285229138713
"MamGyp-int","MamGyp-int",0.43626395520757,-1.22239636397266
"MamGypLTR1a","MamGypLTR1a",0.36419031071609,-2.57937430527958
"MamGypLTR1b","MamGypLTR1b",0.595575993058585,-2.1831881872363
"MamGypLTR1c","MamGypLTR1c",0.704978736573183,-2.27967510082926
"MamGypLTR1d","MamGypLTR1d",0.535363918107826,-0.755316744678741
"MamGypLTR2b","MamGypLTR2b",0.370367418043922,-2.5662620125521
"MamGypLTR2c","MamGypLTR2c",0.434927409108352,-2.37913194982726
"MamGypLTR3","MamGypLTR3",4.43706411367902,-1.05374832172167
"MamGypLTR3a","MamGypLTR3a",4.47169291301999,-1.10846148591896
"MamGypLTR4","MamGypLTR4",0.326378085785976,-2.67666536114724
"MamGypsy2-I","MamGypsy2-I",0.5960239757441,-3.26253397944771
"MamGypsy2-LTR","MamGypsy2-LTR",1.44170803820828,-0.724188743004723
"MamRTE1","MamRTE1",4.01873841455035,-3.15451769042281
"MamRTE2","MamRTE2",-1.24820948557466,2.60465842352508
"MamRep1151","MamRep1151",1.96535220578926,-2.55494755606802
"MamRep137","MamRep137",3.44926132220628,-2.88481328887213
"MamRep1527","MamRep1527",0.787949309320612,-2.03639348190648
"MamRep1879","MamRep1879",0.903365737841506,0.812187473639158
"MamRep1894","MamRep1894",2.39590911292263,-0.69076207662124
"MamRep38","MamRep38",3.55284927018009,-1.85450159135723
"MamRep4096","MamRep4096",1.02190955661726,0.135975982623377
"MamRep434","MamRep434",4.12444126476491,-1.43345401677036
"MamRep488","MamRep488",0.86024868899057,0.861995058795624
"MamRep605","MamRep605",3.51379557671204,-2.88898113064698
"MamRep605b","MamRep605b",3.63477454476982,-2.81688722945766
"MamSINE1","MamSINE1",3.93075450782141,-3.11006421878661
"MamTip1","MamTip1",1.3763837655482,1.50173785669022
"MamTip1b","MamTip1b",1.32848381842466,1.79897737082728
"MamTip2","MamTip2",3.44938893245301,-3.27857433106738
"MamTip2b","MamTip2b",3.23311020509566,-3.5035970582209
"MamTip3","MamTip3",1.24770193542806,-0.539523627975575
"MamTip3B","MamTip3B",1.07624180940733,0.351578100709843
"Mam_R4","Mam_R4",1.13670615801449,0.57581265750715
"Merlin1_HS","Merlin1_HS",-2.68661683796469,2.05209987856654
"ORSL","ORSL",0.968848345722888,0.858992936087426
"ORSL-2a","ORSL-2a",0.761722551652623,0.733093037635194
"ORSL-2b","ORSL-2b",1.09336831634323,1.07523574037902
"OldhAT1","OldhAT1",4.63061076711918,-1.46685754614439
"PABL_A","PABL_A",-2.14106226663939,-0.128536087018551
"PABL_A-int","PABL_A-int",-2.1722218521945,-0.0776773936093029
"PABL_B","PABL_B",-0.911046430474355,1.56985190777858
"PABL_B-int","PABL_B-int",-2.58047173864733,3.12804874257915
"PRIMA4-int","PRIMA4-int",-2.47832252956358,2.88349321535304
"PRIMA41-int","PRIMA41-int",-2.60969853509373,2.87047721706323
"PRIMA4_LTR","PRIMA4_LTR",0.295020950061946,1.11123866555556
"PRIMAX-int","PRIMAX-int",-1.71068706342825,2.04622876006072
"Penelope1_Vert","Penelope1_Vert",1.76218151504252,1.77873461955978
"Plat_L3","Plat_L3",4.14499854065332,-2.86625866603945
"PrimLTR79","PrimLTR79",-1.43334175905589,2.65614924646196
"Ricksha","Ricksha",1.44702780463979,-1.5160518673298
"Ricksha_0","Ricksha_0",0.820232366281844,-1.44605703630629
"Ricksha_a","Ricksha_a",-1.03777653240999,1.68460643702739
"Ricksha_c","Ricksha_c",1.60003199540638,-2.48884786931
"SVA_A","SVA_A",-3.27782627548873,2.67476137461442
"SVA_B","SVA_B",-3.10559777905939,2.57199227810028
"SVA_C","SVA_C",-3.08991743017721,2.56430881302676
"SVA_D","SVA_D",-3.27017499073697,2.67153241076488
"SVA_E","SVA_E",-3.0940510155853,2.28912730706737
"SVA_F","SVA_F",-3.21734218301113,2.66011119625839
"THE1-int","THE1-int",-3.99739364201905,1.65200585042023
"THE1A","THE1A",-4.43999169836155,1.28092419386367
"THE1A-int","THE1A-int",-4.40980093052357,1.32560987961556
"THE1B","THE1B",-4.66846535339658,1.06503816064643
"THE1B-int","THE1B-int",-4.70006654727,1.03813255701522
"THE1C","THE1C",-4.73947991087393,0.996866726305178
"THE1C-int","THE1C-int",-4.71205724683859,1.0234873717305
"THE1D","THE1D",-4.72595042536919,1.00738190686084
"THE1D-int","THE1D-int",-4.7794422258124,0.956383806909824
"Tigger1","Tigger1",4.39465229047007,-1.06620483974215
"Tigger10","Tigger10",4.02336193981185,-1.23953663156788
"Tigger11a","Tigger11a",1.84697032978114,0.8632957295465
"Tigger12","Tigger12",3.79827856891131,-1.05606488335477
"Tigger12A","Tigger12A",4.06151386489191,-1.08724183948611
"Tigger12c","Tigger12c",3.39308872418536,-0.945266369753125
"Tigger13a","Tigger13a",2.7498789601175,-3.25774721829604
"Tigger14a","Tigger14a",3.962622159144,-1.43182322604852
"Tigger15a","Tigger15a",3.92817911793313,-3.10780634438049
"Tigger16a","Tigger16a",4.50396846105828,-1.13784843592968
"Tigger16b","Tigger16b",4.18724153530212,-1.16884567496159
"Tigger17","Tigger17",2.16791997649608,-0.0714193624972892
"Tigger17a","Tigger17a",2.78532354481719,-2.44935136976567
"Tigger17b","Tigger17b",-1.00947501649544,1.56954334699013
"Tigger17c","Tigger17c",1.87045705192919,0.330736102699372
"Tigger17d","Tigger17d",-0.692240022323507,1.35270282888598
"Tigger18a","Tigger18a",3.1579206028239,-0.96987822681552
"Tigger19a","Tigger19a",4.41111715077916,-2.21191876662711
"Tigger19b","Tigger19b",4.09646062686647,-2.79079635550633
"Tigger1a_Art","Tigger1a_Art",1.93578566253539,0.395759640853754
"Tigger2","Tigger2",2.70991661162064,-2.26661689755477
"Tigger20a","Tigger20a",3.92865980813326,-1.35711338937994
"Tigger21a","Tigger21a",-2.73985767488455,1.9915423037062
"Tigger22N1","Tigger22N1",3.13652445929542,-0.762407925245127
"Tigger23a","Tigger23a",2.2119736295073,0.651911731247179
"Tigger2a","Tigger2a",1.2360821308665,-4.53823129890206
"Tigger2b_Pri","Tigger2b_Pri",1.52615692194062,-4.14451054378075
"Tigger3","Tigger3",1.4652114608538,-4.3357284057668
"Tigger3a","Tigger3a",1.5971132617752,-4.31162454895114
"Tigger3b","Tigger3b",0.472589356631493,-5.8691929597683
"Tigger3c","Tigger3c",2.80196495190958,-1.09330184166408
"Tigger3d","Tigger3d",2.15867957318345,-0.170497282782555
"Tigger4","Tigger4",2.96054578264595,-2.83337001562658
"Tigger4a","Tigger4a",2.99594407981123,-3.06671614560325
"Tigger4b","Tigger4b",2.97019960638464,-2.67464726688011
"Tigger5","Tigger5",2.68858705709994,-0.747701885347412
"Tigger5b","Tigger5b",2.7782211699317,-0.991226742562202
"Tigger6","Tigger6",1.93369628383093,0.0476797604837698
"Tigger6a","Tigger6a",2.34005456158127,-0.517425562362688
"Tigger6b","Tigger6b",-0.754759710380452,1.81546741021923
"Tigger7","Tigger7",2.91300315845443,-1.06899760812612
"Tigger8","Tigger8",3.86044640536507,-0.707143425776017
"Tigger9a","Tigger9a",3.21119173605151,-0.723136797130671
"Tigger9b","Tigger9b",2.66987359107839,-1.49324343442453
"UCON100","UCON100",-1.48543232462397,3.23415174033713
"UCON105","UCON105",1.99726718007915,1.5406189530539
"UCON11","UCON11",-0.810893936112884,3.67287931664298
"UCON14","UCON14",-0.556881469858039,3.1947489692996
"UCON2","UCON2",-0.326860767796422,3.48153109574543
"UCON21","UCON21",-1.95529252772835,3.19975888847364
"UCON23","UCON23",-2.55505404627714,1.93784260750547
"UCON29","UCON29",0.277089730094879,3.3266902115306
"UCON33","UCON33",-0.804573921922539,2.21042598123957
"UCON34","UCON34",1.19654034851488,2.60930861867793
"UCON37","UCON37",-1.81660818673803,3.24660431014494
"UCON38","UCON38",-0.344151752296484,3.51256794590593
"UCON39","UCON39",0.276237714938066,2.38513083199063
"UCON40","UCON40",0.94771938687508,2.13174807356709
"UCON44","UCON44",1.87789185123604,1.4058832337386
"UCON49","UCON49",-0.504951232694943,3.57125953879051
"UCON51","UCON51",-0.938449927968829,3.65713881418708
"UCON55","UCON55",0.637245258541844,3.06165022114163
"UCON58","UCON58",1.2315981392116,1.89581325531786
"UCON62","UCON62",-2.43112528424966,3.05602560967831
"UCON69","UCON69",-2.30982194478122,2.84274952191724
"UCON7","UCON7",-1.42554385620447,3.73845385826592
"UCON73","UCON73",-1.24031826479122,3.77008425594455
"UCON78","UCON78",-0.473762373007946,3.61252485293944
"UCON8","UCON8",-0.388803944251847,3.47701449636315
"UCON80","UCON80",-0.668908350101242,3.40592546811395
"UCON81","UCON81",-0.400152643391314,3.62494762730511
"UCON83","UCON83",-1.34080321153228,2.67083006205164
"UCON86","UCON86",-1.24601884129861,3.51609709182113
"UCON89","UCON89",-0.472376896768636,3.5748946415967
"UCON97","UCON97",-0.633302656535029,3.49391965656292
"UCON99","UCON99",-0.878494459310848,3.25686505264925
"X10b_DNA","X10b_DNA",1.73466046628973,2.22394054322951
"X11_DNA","X11_DNA",0.304607287357927,2.12763433090694
"X12_DNA","X12_DNA",4.6457027639432,-1.50858474138785
"X12_LINE","X12_LINE",-0.413145144428948,3.61149639038329
"X13_LINE","X13_LINE",-0.640719282762679,3.06338723553842
"X15_LINE","X15_LINE",-2.68615441614377,2.17052170815862
"X17_LINE","X17_LINE",2.00209512359118,1.90538924016322
"X1_DNA","X1_DNA",2.22278138341043,0.580874929241163
"X1_LINE","X1_LINE",-1.39853051283344,2.99958546734004
"X1_LR","X1_LR",-1.93403425929765,2.71379344530094
"X20_LINE","X20_LINE",0.734362969086568,2.8088962357308
"X21_LINE","X21_LINE",-1.34941338576415,3.17168247336527
"X22_DNA","X22_DNA",-2.35208898877672,3.26906979822108
"X23_DNA","X23_DNA",-1.00821155450824,3.28627376161283
"X24_DNA","X24_DNA",1.0718111809174,0.469487603582285
"X24_LINE","X24_LINE",1.18880720700517,2.13695590012387
"X26_DNA","X26_DNA",4.26057032048874,-1.21630735618348
"X2_LINE","X2_LINE",1.1158758640642,2.07329020207289
"X2a_DNA","X2a_DNA",0.858645234286653,0.765486779702032
"X2b_DNA","X2b_DNA",0.499275682950756,1.25212282495726
"X30_DNA","X30_DNA",1.82261584954311,1.62365361207085
"X32_DNA","X32_DNA",1.66908698170763,2.26006667081027
"X33a_DNA","X33a_DNA",-1.47042594259054,3.24072581071641
"X34_DNA","X34_DNA",-0.47658021022958,2.4682583940606
"X4a_DNA","X4a_DNA",0.0308213091674604,3.13818915055555
"X4b_DNA","X4b_DNA",1.88854761369726,2.22947455130804
"X5B_LINE","X5B_LINE",-1.82879415901083,3.19401859140016
"X5a_DNA","X5a_DNA",1.83313762810161,2.26869402257596
"X6A_LINE","X6A_LINE",3.90949769075582,-0.899365686976265
"X6B_LINE","X6B_LINE",1.13251934541896,1.91875990757907
"X6a_DNA","X6a_DNA",4.20361917662699,-1.12217408419889
"X6b_DNA","X6b_DNA",2.23294599217792,1.73003384267679
"X7A_LINE","X7A_LINE",2.01575609825403,2.15474729656742
"X7B_LINE","X7B_LINE",4.14136852274056,-1.09403641841837
"X7C_LINE","X7C_LINE",1.77690284030262,2.28773118676294
"X7D_LINE","X7D_LINE",-2.29176282143151,3.03659559396422
"X8_LINE","X8_LINE",-0.149868656014033,1.85581324157048
"X9_LINE","X9_LINE",1.39651134692808,1.9618903252432
"X9a_DNA","X9a_DNA",2.20104375425195,1.77894926540303
"X9b_DNA","X9b_DNA",2.36272835325238,1.0089495566493
"Zaphod","Zaphod",0.658229612042884,-1.49719949843021
"Zaphod2","Zaphod2",1.52725603501292,1.69223564430281
"Zaphod3","Zaphod3",2.39169116049675,-1.09735161590135
"Zaphod4a","Zaphod4a",1.34113580224736,1.53956703815621
"Zaphod5a","Zaphod5a",-1.77017514209338,3.17387330580077
"Zaphod5b","Zaphod5b",-2.00131857867775,3.20837419756445
"hAT-16_Crp","hAT-16_Crp",-1.25892515009839,3.16711976049966
"hAT-1_Mam","hAT-1_Mam",4.08376473453257,-0.997596077625464
"hAT-4b_Ther","hAT-4b_Ther",1.21206329776403,1.7901089571783
"hAT-5_Mam","hAT-5_Mam",2.24655118807744,1.78192226475373
"hAT-N1_Mam","hAT-N1_Mam",1.10814099705258,1.80635761403813
"hAT-N1a_Mam","hAT-N1a_Mam",1.98020191032884,1.74833084576074
